,MH63_germfree2,MH63_germfree3,MH63_microbiota1,MH63_microbiota3,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Product,funrice,,,,
LOC4324709,865.470205,713.6433835,234.9875074,356.6197354,542.6802078,-1.412311817,0.262992436,-5.37016136,7.87E-08,7.87E-07,beta-glucuronosyltransferase GlcAT14A,-,,,,
LOC4336932,131.3660133,177.8845602,36.68097676,20.37827059,91.5774552,-2.456530429,0.457845249,-5.36541645,8.08E-08,8.06E-07,probable nucleoredoxin 3,-,,,,
LOC112938786,104.3200694,153.6754189,24.071891,23.77464903,76.46050706,-2.430207394,0.453476667,-5.359057186,8.37E-08,8.33E-07,glycine-rich cell wall structural protein-like,-,,,,
LOC4351219,290.743897,330.5074077,127.2371381,112.9295829,215.3545064,-1.373821436,0.256422156,-5.357654957,8.43E-08,8.38E-07,scarecrow-like protein 14,-,,,,
LOC4332607,53047.72119,36201.08685,16140.77606,21864.18616,31813.44257,-1.231588215,0.229958371,-5.355700723,8.52E-08,8.47E-07,nicotianamine synthase 2-like,-,,,,
LOC4341999,169.0371494,207.3565583,32.09585467,53.49296031,115.4956307,-2.121623862,0.396313588,-5.353396724,8.63E-08,8.57E-07,probable histone acetyltransferase HAC-like 2,-,,,,
LOC4337941,293.6416767,251.5645555,92.84872243,103.5895422,185.4111242,-1.470253868,0.275018373,-5.34602054,8.99E-08,8.92E-07,phosphoenolpyruvate/phosphate translocator 3%2C chloroplastic-like,-,,,,
LOC4344844,127.502307,52.6285681,0,1.698189216,45.45726608,-6.561088395,1.228157094,-5.342222448,9.18E-08,9.10E-07,germin-like protein 8-8,-,,,,
LOC4344296,269.4935125,257.8799837,97.43384452,101.891353,181.6746734,-1.40255074,0.262826359,-5.336415826,9.48E-08,9.38E-07,probable WRKY transcription factor 70%2C transcript variant X2,OsWRKY47,,,,
LOC4334912,489.72477,577.8616778,243.011471,250.4829094,390.2702071,-1.112161386,0.208556684,-5.332657592,9.68E-08,9.57E-07,arginase 1%2C mitochondrial-like,OsARG,,,,
LOC4334014,344.8357848,387.3462612,161.6255539,142.6478942,259.1138735,-1.269464718,0.23814787,-5.330573463,9.79E-08,9.67E-07,uncharacterized LOC4334014,-,,,,
LOC107277389,354.4950505,383.1359758,69.92311195,131.6096643,234.7909506,-1.861410719,0.349401513,-5.327426035,9.96E-08,9.84E-07,transcription factor JUNGBRUNNEN 1,ONAC096,,,,
LOC4340460,153.5823243,210.5142724,13.75536629,38.20925737,104.0153051,-2.78259743,0.522518787,-5.325353844,1.01E-07,9.93E-07,uncharacterized LOC4340460,-,,,,
LOC4337420,141.0252789,144.2022766,24.071891,37.36016276,86.66490232,-2.19929012,0.413178823,-5.322852957,1.02E-07,1.01E-06,cold-responsive protein kinase 1,-,,,,
LOC4345329,261.7660999,311.5611232,108.8966498,78.11670395,190.0851442,-1.623609763,0.305426614,-5.315875208,1.06E-07,1.04E-06,putative cysteine-rich receptor-like protein kinase 35%2C transcript variant X3,OsRLCK251,,,,
LOC4326507,240.5157154,241.0388419,84.82475876,90.00402846,164.0958361,-1.459929728,0.274687877,-5.314867714,1.07E-07,1.05E-06,calcium-transporting ATPase 1%2C plasma membrane-type-like,-,,,,
LOC4341093,90.7970974,86.31085169,14.90164681,10.1891353,50.5496828,-2.838594564,0.534125281,-5.314473338,1.07E-07,1.05E-06,protein DETOXIFICATION 16,-,,,,
LOC9267731,56.02374095,86.31085169,4.585122095,5.943662257,38.21584425,-3.739824823,0.704910288,-5.305391174,1.12E-07,1.10E-06,acetylserotonin O-methyltransferase 3-like,-,,,,
LOC4342614,389.2684069,312.6136945,115.7743329,57.73843335,218.8487169,-2.02767506,0.382565786,-5.300199691,1.16E-07,1.13E-06,probable 1-deoxy-D-xylulose-5-phosphate synthase 2%2C chloroplastic,OsDXS|OsDXS3,,,,
LOC4345194,315.8579878,350.5062636,142.1387849,134.1569481,235.6649961,-1.271221365,0.240220559,-5.291892457,1.21E-07,1.18E-06,putative disease resistance RPP13-like protein 2,-,,,,
LOC107276038,142.9571321,185.2525597,41.26609886,43.30382501,103.1949039,-1.953897921,0.369422305,-5.289063199,1.23E-07,1.19E-06,trans-resveratrol di-O-methyltransferase,-,,,,
LOC4327212,379.6091413,266.3005546,56.16774567,101.891353,200.9921986,-2.021039136,0.382547042,-5.283112693,1.27E-07,1.23E-06,pathogen-related protein,-,,,,
LOC4347592,110.1156288,90.52113714,10.31652471,0.849094608,52.9505963,-4.25631266,0.805748145,-5.282435571,1.27E-07,1.23E-06,UDP-glycosyltransferase 79-like,-,,,,
LOC4328531,548.6462907,449.4479716,222.3784216,162.1770702,345.6624385,-1.381470173,0.261598699,-5.280875548,1.29E-07,1.24E-06,premnaspirodiene oxygenase,OsCYP71D8L,,,,
LOC4342590,343.8698582,424.1862589,122.652016,160.4788809,262.7967535,-1.433908907,0.272145694,-5.268901692,1.37E-07,1.32E-06,AUGMIN subunit 3,-,,,,
LOC4347257,445.2921479,405.2399744,200.5990917,165.5734486,304.1761656,-1.220240765,0.231663088,-5.267307681,1.38E-07,1.33E-06,bZIP transcription factor TRAB1-like,OsbZIP72|OsABF4,,,,
LOC4327209,180.6282682,186.3051311,48.143782,60.28571718,118.8407246,-1.751283558,0.332751977,-5.263029753,1.42E-07,1.36E-06,proline-rich protein 36,ALEX1,,,,
LOC4339251,665.5234054,815.7428056,134.1148213,277.6539369,473.2587423,-1.840812894,0.349772278,-5.262889626,1.42E-07,1.36E-06,protein SULFUR DEFICIENCY-INDUCED 2,-,,,,
LOC4351528,95.62673024,73.67999534,5.731402619,11.88732451,46.73136318,-3.229691512,0.613843553,-5.261424504,1.43E-07,1.37E-06,uncharacterized LOC4351528,-,,,,
LOC4329698,258.8683202,286.2994105,105.4578082,104.4386368,188.7660439,-1.376914642,0.261724239,-5.260936655,1.43E-07,1.37E-06,transcription factor bHLH68,-,,,,
LOC9266131,74.37634574,97.88913667,3.438841571,11.03822991,46.68563847,-3.51898073,0.669558825,-5.255670743,1.47E-07,1.41E-06,calmodulin-like protein 5,-,,,,
LOC4329920,673.2508179,810.4799488,199.4528111,326.0523295,502.3089768,-1.492352826,0.284036892,-5.254080962,1.49E-07,1.42E-06,chitinase 6-like,-,,,,
LOC4350598,326.48318,278.9314109,123.7982966,102.7404476,207.9883338,-1.423307602,0.271007547,-5.251911321,1.51E-07,1.44E-06,uncharacterized LOC4350598%2C transcript variant X4,-,,,,
LOC4327545,105.2859959,109.4674217,21.77932995,21.2273652,64.44002818,-2.321033561,0.442313407,-5.247486339,1.54E-07,1.47E-06,UDP-glycosyltransferase 87A1,Os6,,,,
LOC107276221,47.33040184,75.78513807,2.292561048,2.547283824,31.98884619,-4.659652131,0.888252801,-5.245862582,1.56E-07,1.48E-06,uncharacterized LOC107276221,-,,,,
LOC4351260,107.2178491,123.1508494,20.63304943,6.792756865,64.44862618,-3.110732732,0.593068725,-5.245147144,1.56E-07,1.49E-06,probable transcription factor RL9,-,,,,
LOC4328141,503.247742,387.3462612,189.1362864,144.3460834,306.0190933,-1.422344327,0.271750544,-5.234007284,1.66E-07,1.57E-06,endoglucanase 4-like,-,,,,
LOC107277105,124.6045273,112.6251357,20.63304943,5.943662257,65.95159368,-3.201626544,0.612388922,-5.228093498,1.71E-07,1.62E-06,protein LURP-one-related 2,-,,,,
LOC4340653,2376.179357,2369.338136,1297.589553,872.0201625,1728.781802,-1.130833983,0.21667901,-5.218936446,1.80E-07,1.70E-06,potassium channel KOR1-like,OsGORK|OsK5.2,,,,
LOC4331583,517.7366405,546.2845369,213.2081774,267.4648016,386.1735391,-1.142102665,0.21885434,-5.218551589,1.80E-07,1.70E-06,E3 ubiquitin-protein ligase WAV3,-,,,,
LOC4343570,643.3070943,584.1771059,310.6420219,237.7464903,443.9681781,-1.166812093,0.223732138,-5.215218975,1.84E-07,1.72E-06,cytochrome b6-f complex iron-sulfur subunit%2C chloroplastic-like,-,,,,
LOC4339389,66.6489332,61.049139,5.731402619,1.698189216,33.78191601,-4.179797013,0.801992335,-5.211766785,1.87E-07,1.75E-06,UDP-glycosyltransferase 13,-,,,,
LOC4333965,654.8982132,676.8033858,319.8122661,211.4245574,465.7346056,-1.330888832,0.25544127,-5.210155867,1.89E-07,1.77E-06,transcription factor bHLH18%2C transcript variant X2,-,,,,
LOC4341069,8817.94364,6968.022417,3011.278936,4272.644068,5767.472265,-1.115436049,0.214160225,-5.208418366,1.90E-07,1.78E-06,formate dehydrogenase 1%2C mitochondrial-like,-,,,,
LOC4345700,39.60298929,84.20570896,0,0,30.95217456,-8.41277491,1.61588572,-5.206293247,1.93E-07,1.80E-06,glycine-rich cell wall structural protein,-,,,,
LOC4328186,80.17190515,103.1519935,9.17024419,15.28370295,51.94446144,-2.882036842,0.553709641,-5.204960555,1.94E-07,1.81E-06,uncharacterized LOC4328186,-,,,,
LOC4336738,592.1129862,687.3290994,280.8387283,327.7505187,472.0078332,-1.069041565,0.205619711,-5.199120075,2.00E-07,1.87E-06,uncharacterized LOC4336738,-,,,,
LOC4324580,457.8491933,366.294834,146.723907,179.1589623,287.5067242,-1.335220086,0.256952427,-5.196370797,2.03E-07,1.89E-06,protein DJ-1 homolog B,-,,,,
LOC4345674,314.8920612,368.3999767,145.5776265,137.5533265,241.6057477,-1.271888064,0.245065201,-5.18999865,2.10E-07,1.95E-06,probable arabinosyltransferase ARAD1%2C transcript variant X1,-,,,,
LOC112939838,288.8120439,327.3496936,72.215673,117.1750559,201.3881166,-1.691987164,0.326730439,-5.178541575,2.24E-07,2.07E-06,probable L-type lectin-domain containing receptor kinase S.5,-,,,,
LOC4335754,100.4563631,150.5177048,26.36445205,20.37827059,74.42919762,-2.433189505,0.470035327,-5.176609855,2.26E-07,2.09E-06,uncharacterized LOC4335754,-,,,,
LOC4326546,182.5601214,276.8262682,61.89914828,66.22937943,146.8787293,-1.839398816,0.355349249,-5.176312656,2.26E-07,2.09E-06,receptor-like protein kinase HSL1,-,,,,
LOC4343553,232.7883029,279.9839823,95.14128347,66.22937943,168.535737,-1.676238719,0.323876104,-5.175555396,2.27E-07,2.10E-06,mixed-linked glucan synthase 2-like,-,,,,
LOC4341603,284.9483376,294.7199814,121.5057355,116.3259613,204.3750039,-1.286374893,0.248585648,-5.174775386,2.28E-07,2.11E-06,serine/threonine-protein kinase HT1,-,,,,
LOC4344370,444.3262213,496.8136829,179.9660422,226.7082604,336.9535517,-1.2058551,0.233293876,-5.168824487,2.36E-07,2.17E-06,uncharacterized LOC4344370,-,,,,
LOC107276475,360.2906099,370.5051194,77.94707562,140.1006103,237.2108538,-1.735097136,0.335695084,-5.168670079,2.36E-07,2.17E-06,calmodulin-binding protein 60 E%2C transcript variant X3,-,,,,
LOC4347418,2127.936229,2815.628393,158.1867123,377.8471006,1369.899609,-3.203382327,0.620868824,-5.15951551,2.48E-07,2.27E-06,tonoplast dicarboxylate transporter,-,,,,
LOC4334293,569.8966752,719.9588116,309.4957414,291.2394506,472.6476697,-1.102822928,0.21395918,-5.154361354,2.54E-07,2.33E-06,mitochondrial import inner membrane translocase subunit TIM14-3%2C transcript variant X1,-,,,,
LOC4349781,538.987025,519.9702528,243.011471,156.2334079,364.5505392,-1.413584199,0.274404266,-5.151465826,2.58E-07,2.37E-06,phytosulfokines 2-like,-,,,,
LOC4337494,453.0195604,479.9725411,229.2561048,226.7082604,347.2391167,-1.03298828,0.200701484,-5.146889093,2.65E-07,2.42E-06,uncharacterized LOC4337494,-,,,,
LOC4324993,4149.620536,5891.241913,2446.162638,2538.792878,3756.454491,-1.010027728,0.196533887,-5.139203962,2.76E-07,2.51E-06,F-box protein SKP2A%2C transcript variant X2,-,,,,
LOC112936005,196.0830933,183.147417,56.16774567,65.38028483,125.1946352,-1.636916807,0.318751118,-5.135407259,2.82E-07,2.56E-06,UDP-glycosyltransferase 83A1-like,-,,,,
LOC9266163,235.6860826,165.2537038,60.75286776,45.00201423,126.6736671,-1.931644152,0.37685068,-5.125754728,2.96E-07,2.68E-06,probable LRR receptor-like serine/threonine-protein kinase At1g51810,OsD305,,,,
LOC4348258,338.0742988,368.3999767,118.0668939,157.0825025,245.405918,-1.354041438,0.264331609,-5.122510481,3.01E-07,2.73E-06,putative receptor-like protein kinase At4g00960%2C transcript variant X5,-,,,,
LOC4349551,599.8403988,701.0125271,325.5436688,243.6901525,467.5216868,-1.196067992,0.233530671,-5.121674107,3.03E-07,2.74E-06,probable phytol kinase 2%2C chloroplastic,-,,,,
LOC9266140,56.98966752,69.46970989,4.585122095,5.943662257,34.24704044,-3.569478225,0.697066814,-5.12071175,3.04E-07,2.75E-06,cysteine synthase-like%2C transcript variant X3,-,,,,
LOC4343406,117.8430413,124.2034207,22.92561048,30.56740589,73.8848696,-2.16641335,0.423155823,-5.119658606,3.06E-07,2.76E-06,disease resistance protein RGA2,-,,,,
LOC4335805,87.89931769,151.5702761,21.77932995,11.88732451,68.28406207,-2.851154146,0.557346039,-5.115590581,3.13E-07,2.82E-06,non-specific lipid-transfer protein,-,,,,
LOC9268566,108.1837756,112.6251357,25.21817152,22.92555442,67.23815933,-2.201257298,0.430740394,-5.110403686,3.21E-07,2.89E-06,uncharacterized LOC9268566%2C transcript variant X3,-,,,,
LOC9271774,610.465591,761.0090948,334.7139129,328.5996133,508.697053,-1.047734624,0.205261226,-5.104396207,3.32E-07,2.98E-06,momilactone A synthase-like,-,,,,
LOC4351074,422.1099102,444.1851148,13.75536629,1.698189216,220.4371451,-5.841003978,1.145512439,-5.099031471,3.41E-07,3.06E-06,calmodulin-binding protein 60 B%2C transcript variant X3,-,,,,
LOC9266994,415.3484243,459.9736852,207.4767748,208.028179,322.7067658,-1.074525638,0.210849368,-5.09617671,3.47E-07,3.11E-06,gibberellin 2-beta-dioxygenase 2-like,OsGA2ox2,,,,
LOC4326466,113.0134085,189.4628452,33.24213519,28.02012207,90.93462772,-2.307895419,0.453324432,-5.091045744,3.56E-07,3.19E-06,thylakoid lumenal 17.9 kDa protein%2C chloroplastic%2C transcript variant X1,OsTLP27,,,,
LOC4339528,162.2756634,144.2022766,40.11981833,45.85110884,98.1122168,-1.829616334,0.359721825,-5.086197739,3.65E-07,3.26E-06,LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.1%2C transcript variant X1,-,,,,
LOC4347591,49.26225497,82.10056624,1.146280524,0.849094608,33.33954909,-6.067036362,1.193610685,-5.082927323,3.72E-07,3.31E-06,UDP-glycosyltransferase 79-like,-,,,,
LOC107281749,155.5141775,172.6217034,52.72890409,39.90744658,105.1930579,-1.833466492,0.360864608,-5.080760067,3.76E-07,3.35E-06,uncharacterized LOC107281749,-,,,,
LOC4349050,1682.644082,1674.641037,209.7693359,71.32394708,909.5946004,-3.581284471,0.704901535,-5.080545714,3.76E-07,3.35E-06,benzyl alcohol O-benzoyltransferase,-,,,,
LOC107276526,50.22818154,78.94285215,5.731402619,3.396378432,34.57470369,-3.854162337,0.758863726,-5.078859625,3.80E-07,3.38E-06,UDP-glycosyltransferase 88F3,LTG5,,,,
LOC4334625,404.723232,448.3954002,204.0379332,198.6881383,313.9611759,-1.083193317,0.21337446,-5.076490018,3.84E-07,3.42E-06,RNA-binding protein 28,-,,,,
LOC4327301,6396.365734,3838.727757,2291.414767,1903.670111,3607.544592,-1.287155628,0.253573315,-5.076068947,3.85E-07,3.42E-06,ATP-dependent 6-phosphofructokinase 6,-,,,,
LOC4347125,132.3319398,128.4137062,35.53469624,31.4165005,81.92421068,-1.966324261,0.38767192,-5.072134859,3.93E-07,3.49E-06,glutamate receptor 2.8,-,,,,
LOC4340106,245.3453483,181.0422743,69.92311195,48.39839266,136.1772818,-1.859594517,0.367058107,-5.066212895,4.06E-07,3.59E-06,uncharacterized LOC4340106,-,,,,
LOC107277650,39.60298929,64.20685308,0,0,25.95246059,-8.158877814,1.610692074,-5.065448539,4.07E-07,3.60E-06,peptide methionine sulfoxide reductase A2-2,-,,,,
LOC4346475,1235.420081,1433.602195,441.3180017,681.8229703,948.0408119,-1.245898515,0.246151658,-5.06150771,4.16E-07,3.67E-06,sulfate transporter 4.1%2C chloroplastic,-,,,,
LOC4339695,240.5157154,237.8811278,73.36195352,95.09859611,161.7143482,-1.498747305,0.296302385,-5.058168209,4.23E-07,3.73E-06,uncharacterized LOC4339695,-,,,,
LOC4338050,1836.226406,1607.27647,917.024419,607.1026448,1241.907485,-1.178153886,0.233057288,-5.055211524,4.30E-07,3.79E-06,glutaredoxin-C7,-,,,,
LOC4347176,6043.802536,6089.125329,1321.661444,616.4426855,3517.757999,-2.646816061,0.523793385,-5.053168175,4.35E-07,3.82E-06,cytochrome P450 71A1,EP,,,,
LOC4344912,118.8089679,137.8868484,34.38841571,28.02012207,79.77608852,-2.047435623,0.405851469,-5.044790467,4.54E-07,3.98E-06,probable LRR receptor-like serine/threonine-protein kinase At1g56140,-,,,,
LOC4325642,367.0520959,577.8616778,175.3809201,157.9315971,319.5565727,-1.504092004,0.298428062,-5.040048827,4.65E-07,4.08E-06,probable glutathione S-transferase GSTU6,-,,,,
LOC9266962,109.1497022,73.67999534,3.438841571,12.73641912,49.75123956,-3.447960698,0.68613552,-5.025189042,5.03E-07,4.39E-06,BON1-associated protein 2,-,,,,
LOC4349701,132.3319398,75.78513807,12.60908576,16.98189216,59.42701395,-2.803656328,0.557948046,-5.024941567,5.04E-07,4.39E-06,uncharacterized LOC4349701,-,,,,
LOC4349191,49.26225497,58.94399627,3.438841571,1.698189216,28.33582051,-4.448351525,0.885535853,-5.02334435,5.08E-07,4.42E-06,probable glutathione S-transferase GSTU6%2C transcript variant X2,-,,,,
LOC4349763,387.3365538,406.2925457,192.575128,183.4044354,292.4021657,-1.078811255,0.214805975,-5.022259059,5.11E-07,4.44E-06,meiotic recombination protein DMC1 homolog%2C transcript variant X1,OsDMC1|DMC1B|OsDMC1B,,,,
LOC107276283,108.1837756,83.1531376,16.04792733,17.83098677,56.30395683,-2.493921046,0.497091391,-5.017027237,5.25E-07,4.56E-06,serine carboxypeptidase-like 3%2C transcript variant X3,-,,,,
LOC9267704,66.6489332,115.7828498,0,0.849094608,45.82021941,-7.543464864,1.504206281,-5.014913818,5.31E-07,4.61E-06,uncharacterized LOC9267704%2C transcript variant X1,-,,,,
LOC4336769,151.6504712,123.1508494,34.38841571,36.51106815,86.4252011,-1.95312912,0.389837237,-5.010114312,5.44E-07,4.71E-06,heavy metal-associated isoprenylated plant protein 28,-,,,,
LOC4336004,198.980873,197.8834161,71.06939247,46.70020345,128.6584713,-1.764309265,0.352200783,-5.009384843,5.46E-07,4.73E-06,7-deoxyloganetin glucosyltransferase,-,,,,
LOC9272132,151.6504712,92.62627986,24.071891,21.2273652,72.39400181,-2.436771232,0.486557989,-5.008182557,5.49E-07,4.75E-06,LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.1%2C transcript variant X1,-,,,,
LOC107281842,225.0608904,175.7794175,67.6305509,59.43662257,131.9768703,-1.661986162,0.331854406,-5.008178691,5.49E-07,4.75E-06,LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.1%2C transcript variant X3,RGN1b,,,,
LOC4329724,106.2519225,25.26171269,0,0,32.87840879,-8.502735055,1.699672795,-5.002571718,5.66E-07,4.88E-06,ent-cassa-12%2C15-diene synthase-like%2C transcript variant X2,-,,,,
LOC4337312,322.6194737,353.6639776,155.8941512,140.1006103,243.0695532,-1.194368968,0.238789617,-5.001762568,5.68E-07,4.90E-06,beta-fructofuranosidase%2C insoluble isoenzyme 6-like,-,,,,
LOC9266605,85.00153799,78.94285215,10.31652471,14.43460834,47.1738808,-2.711747792,0.542424867,-4.99930582,5.75E-07,4.96E-06,putative disease resistance RPP13-like protein 1%2C transcript variant X1,-,,,,
LOC4339156,145.8549118,173.6742747,48.143782,28.86921668,99.1355463,-2.067655335,0.413609166,-4.999055883,5.76E-07,4.96E-06,xylogen-like protein 11,-,,,,
LOC9271584,259.8342468,326.2971222,107.7503692,61.98390639,188.9664112,-1.797883479,0.360004341,-4.994060551,5.91E-07,5.08E-06,ankyrin repeat and protein kinase domain-containing protein 1,-,,,,
LOC4338457,253.0727608,231.5656996,98.58012505,78.96579856,165.546096,-1.455070587,0.291411805,-4.993176537,5.94E-07,5.10E-06,protein NRT1/ PTR FAMILY 5.1%2C transcript variant X2,-,,,,
LOC4333246,529.3277593,472.6045416,257.9131179,222.4627873,370.5770515,-1.063772501,0.213155277,-4.990598953,6.02E-07,5.16E-06,uncharacterized LOC4333246,-,,,,
LOC4351131,249.2090546,239.9862705,100.8726861,89.15493385,169.8057363,-1.36789613,0.274175441,-4.989127125,6.07E-07,5.20E-06,transcription factor JAMYB-like,JAmyb|OsJAmyb|OsMYB21,,,,
LOC4338832,1058.655519,1224.140494,196.0139696,454.2656153,733.2688994,-1.807546689,0.362569852,-4.985375036,6.18E-07,5.28E-06,NAC domain-containing protein 48-like,OsNAC52,,,,
LOC4351501,537.0551718,653.6468158,232.6949463,296.3340182,429.9327381,-1.166435533,0.234016505,-4.984415669,6.21E-07,5.31E-06,uncharacterized LOC4351501,-,,,,
LOC4341483,306.1987221,331.559979,145.5776265,121.420529,226.1892142,-1.260340597,0.252960163,-4.982367896,6.28E-07,5.35E-06,SEC14 cytosolic factor,-,,,,
LOC4334140,47.33040184,57.89142491,1.146280524,2.547283824,27.22884777,-4.772155093,0.958685814,-4.977809229,6.43E-07,5.46E-06,MADS-box transcription factor 14-like%2C transcript variant X1,OsMADS14,,,,
LOC4349333,683.8760102,639.9633881,208.6230553,323.5050457,463.9918748,-1.309948875,0.263215532,-4.976715716,6.47E-07,5.49E-06,probable trehalose-phosphate phosphatase 2%2C transcript variant X1,-,,,,
LOC4328490,49.26225497,73.67999534,4.585122095,5.094567649,33.15548501,-3.659154701,0.735762468,-4.973282627,6.58E-07,5.58E-06,zinc finger protein CONSTANS-LIKE 3,-,,,,
LOC4345277,277.220925,285.2468391,92.84872243,121.420529,194.1842539,-1.385656678,0.278658603,-4.972596082,6.61E-07,5.60E-06,protein phosphatase 1 regulatory inhibitor subunit PPP1R8 homolog%2C transcript variant X4,-,,,,
