"XM_015766610.2","LOC4326813"
"XM_015763872.1","LOC9269266"
"XM_015765302.2","LOC4351596"
"XM_015762965.2","LOC4351597"
"XM_015764725.2","LOC4351598"
"XM_015765048.2","LOC107276322"
"unassigned_transcript_573","TRNAR-CCU_8"
"XM_015765047.2","LOC4351600"
"XM_015763666.2","LOC107277167"
"unassigned_transcript_574","TRNAT-AGU_8"
"XM_026022257.1","LOC112937482"
"XM_015762904.2","LOC4351603"
"XM_026022290.1","LOC112937497"
"XM_015764369.2","LOC4351604"
"XM_015764368.2","LOC4351605"
"XM_015764370.2","LOC4351606"
"XR_003240129.1","LOC4351607"
"XM_026022274.1","LOC4351607"
"XM_015763040.2","LOC4351607"
"XM_015762814.2","LOC4351608"
"XM_015765261.2","LOC4351610"
"XM_015764582.2","LOC4351611"
"XM_015764584.1","LOC4351612"
"XM_015764764.2","LOC4351613"
"XM_015764762.2","LOC4351614"
"XM_015764761.2","LOC4351614"
"XM_026022253.1","LOC107278484"
"XM_015762976.2","LOC4351616"
"XM_015762616.2","LOC4351617"
"XR_001541748.1","LOC9268960"
"XM_015764442.2","LOC4351619"
"XM_015764441.2","LOC4351620"
"XM_015764773.2","LOC107279801"
"XM_015764770.2","LOC4351621"
"XM_015764771.2","LOC4351621"
"XM_015764772.2","LOC9271666"
"XM_015765267.2","LOC4351624"
"XM_015762720.2","LOC4351626"
"XM_015764931.2","LOC4351627"
"XM_015763272.2","LOC4351628"
"XM_015763878.2","LOC107277580"
"XM_015762718.2","LOC4351629"
"XM_015762719.2","LOC4351629"
"XM_015764638.2","LOC9267893"
"XM_015764642.2","LOC9267893"
"XM_015764639.2","LOC9267893"
"XM_015764643.2","LOC9267893"
"XM_015764640.2","LOC9267893"
"XM_015764644.2","LOC9267893"
"XM_015764641.2","LOC9267893"
"XR_003239879.1","LOC4351633"
"XR_001542207.2","LOC4351633"
"XR_001542206.2","LOC4351633"
"XR_001542205.2","LOC4351633"
"XR_001542204.2","LOC4351633"
"XM_015764648.2","LOC4351633"
"XR_001541935.2","LOC107279596"
"XM_026021941.1","LOC4351636"
"XM_015764877.2","LOC4351637"
"XM_015764878.2","LOC4351637"
"XM_015764876.2","LOC4351637"
"XM_015763336.2","LOC9271589"
"XM_015763242.1","LOC9266625"
"XM_015762749.2","LOC4351639"
"XM_015762750.2","LOC4351639"
"XM_015764692.2","LOC4351640"
"XM_015762808.2","LOC4351641"
"XM_015763928.2","LOC4351642"
"XM_015762613.2","LOC4351644"
"XM_015762612.2","LOC4351645"
"XM_015763669.2","LOC107276629"
"XM_015763436.2","LOC9272091"
"XM_015762844.2","LOC4351647"
"XM_015764670.2","LOC4351648"
"XR_003239964.1","LOC112937402"
"XM_015764671.2","LOC4351650"
"XM_015764672.2","LOC4351650"
"XM_026021988.1","LOC4351650"
"XM_015763670.1","LOC107276091"
"XM_015763952.2","LOC4351651"
"unassigned_transcript_575","TRNAR-UCU_10"
"XM_015762858.2","LOC4351654"
"XM_015764621.2","LOC9266524"
"XM_015764622.2","LOC9266524"
"XM_015764623.1","LOC4351657"
"XM_015765190.2","LOC4351659"
"XM_026022047.1","LOC9269277"
"XM_015763262.2","LOC9269277"
"XM_015762688.2","LOC9271186"
"XM_015762689.2","LOC4351663"
"XM_015762991.2","LOC4351664"
"XM_015762989.2","LOC4351664"
"XR_001541791.2","LOC9271134"
"XM_015764091.2","LOC107278661"
"XM_015763671.1","LOC107276631"
"XM_015762819.2","LOC4351665"
"XM_015763298.2","LOC107279578"
"XM_026021835.1","LOC107279578"
"XM_026021836.1","LOC107279578"
"XM_026021837.1","LOC107279578"
"XM_015763299.2","LOC107279578"
"XM_026022222.1","LOC112937460"
"XR_001542262.2","LOC4351668"
"XR_001542264.2","LOC4351668"
"XM_015764930.2","LOC4351668"
"XM_015764929.2","LOC4351668"
"XM_015762927.2","LOC4351669"
"XM_015762925.2","LOC4351669"
"XM_015762571.2","LOC4351670"
"XM_015762570.2","LOC4351670"
"XM_015762746.2","LOC4351671"
"XM_015763672.2","LOC107275798"
"XM_015765071.2","LOC9268382"
"XM_026022046.1","LOC9268382"
"XR_001542302.2","LOC9266799"
"XR_001542306.2","LOC9266799"
"XR_001542305.2","LOC9266799"
"XR_001542304.2","LOC9266799"
"XR_001542303.2","LOC9266799"
"XR_003239983.1","LOC9266799"
"XR_003239982.1","LOC9266799"
"XM_015765077.2","LOC9266799"
"XM_015765074.2","LOC9266799"
"XM_015765076.2","LOC9266799"
"XM_015765079.2","LOC9266799"
"XM_015765073.2","LOC9266799"
"XM_015765078.2","LOC9266799"
"XR_001541857.2","LOC4351673"
"XR_001541858.1","LOC4351673"
"XM_015763218.2","LOC4351673"
"XM_015763219.2","LOC4351673"
"XM_015764075.2","LOC4351674"
"XM_015762809.2","LOC4351675"
"XM_015765338.2","LOC4351676"
"XM_026022057.1","LOC4351677"
"XM_015763190.2","LOC4351677"
"XM_026022058.1","LOC112937422"
"XM_026022059.1","LOC107278137"
"XM_015762626.2","LOC4351678"
"XM_015764960.2","LOC4351679"
"XM_015763082.2","LOC4351680"
"XM_015763083.2","LOC9267346"
"XM_015762873.2","LOC4351682"
"XM_015762872.2","LOC4351682"
"XM_015762871.2","LOC4351682"
"XM_015764914.2","LOC4351683"
"XM_026022202.1","LOC4351683"
"XR_001542256.2","LOC9267418"
"XR_003240074.1","LOC9267418"
"XR_001542260.2","LOC9267418"
"XR_001542258.2","LOC9267418"
"XR_001542255.2","LOC9267418"
"XR_001542259.2","LOC9267418"
"XR_001542257.2","LOC9267418"
"XM_015764473.1","LOC4351684"
"XM_015764471.2","LOC4351684"
"XM_015764470.1","LOC4351684"
"XM_015764472.1","LOC4351684"
"XM_015764476.2","LOC4351685"
"XM_015764475.2","LOC4351686"
"XM_026021917.1","LOC107275953"
"XM_026021916.1","LOC107275953"
"XM_015763676.2","LOC107275953"
"XM_015763677.1","LOC107275819"
"XM_026022240.1","LOC107279752"
"XM_015764130.2","LOC107279752"
"XR_001542218.2","LOC107279796"
"XR_001542217.2","LOC4351687"
"XR_003239899.1","LOC4351687"
"XM_026021911.1","LOC4351687"
"XM_026021910.1","LOC4351687"
"XR_001542219.2","LOC107279797"
"XM_026021909.1","LOC107279631"
"XM_026022141.1","LOC9270377"
"XM_026022140.1","LOC9270377"
"XM_026022142.1","LOC9270377"
"XM_015765280.2","LOC9270377"
"XM_015765278.2","LOC9270377"
"XM_015765277.2","LOC9270377"
"XM_015765281.2","LOC9270377"
"XM_015763550.2","LOC4351689"
"XM_015763374.2","LOC4351690"
"XR_003239978.1","LOC112937414"
"XM_015764838.1","LOC9270622"
"XM_015762672.2","LOC9269093"
"XM_015762671.2","LOC9269093"
"XM_015764710.2","LOC4351693"
"XM_015764712.2","LOC4351694"
"XM_015764057.2","LOC4351695"
"XM_015763461.2","LOC4351696"
"XM_015764402.1","LOC4351697"
"XM_015764403.1","LOC4351697"
"XM_015764404.2","LOC4351698"
"XM_026022152.1","LOC4351699"
"XM_015762614.2","LOC4351699"
"XM_015762615.2","LOC4351700"
"XM_015763594.2","LOC4351701"
"XR_001542278.2","LOC9272061"
"XM_015763984.2","LOC107277762"
"XM_026021888.1","LOC107277762"
"XM_015763603.2","LOC4351703"
"XM_015763679.1","LOC107279632"
"XR_003240168.1","LOC112937504"
"unassigned_transcript_576","TRNAK-UUU_8"
"XR_003240189.1","LOC112937524"
"unassigned_transcript_577","TRNAA-UGC_8"
"XM_015763957.2","LOC107276534"
"XR_003240149.1","LOC112937499"
"XM_015762787.2","LOC4351707"
"XM_026022027.1","LOC112937412"
"XR_003239976.1","LOC4351708"
"XR_003239975.1","LOC4351708"
"XM_026022030.1","LOC4351708"
"XM_026022029.1","LOC4351708"
"XM_026022028.1","LOC4351708"
"XM_015764965.2","LOC4351709"
"XM_026021838.1","LOC112937337"
"XM_015762840.2","LOC9266606"
"XM_015764153.2","LOC9269300"
"XM_026022145.1","LOC4351712"
"XM_015765244.2","LOC4351712"
"XM_015765241.2","LOC4351712"
"XM_015765240.2","LOC4351712"
"XM_015765238.2","LOC4351712"
"XM_026022144.1","LOC4351712"
"XM_015765239.2","LOC4351712"
"XM_015765245.2","LOC4351712"
"XM_015765243.2","LOC4351712"
"XM_015762823.2","LOC4351714"
"XM_026021845.1","LOC4351714"
"XM_015764733.2","LOC4351715"
"XM_015764731.1","LOC4351716"
"XM_015764732.1","LOC4351716"
"XM_026021844.1","LOC4351716"
"XM_015762818.2","LOC4351717"
"XM_015763680.2","LOC107279633"
"XM_015764066.2","LOC4351718"
"XR_003239900.1","LOC107278174"
"XM_015763564.2","LOC107278174"
"XM_026022249.1","LOC112937474"
"XM_026022191.1","LOC107279718"
"XR_001542076.2","LOC107279758"
"XM_015763392.2","LOC4351721"
"XM_015763389.2","LOC4351721"
"XM_026021829.1","LOC4351721"
"XR_001542261.2","LOC9267371"
"XM_015764917.2","LOC4351723"
"XM_015765164.2","LOC4351724"
"XM_015765303.2","LOC4351726"
"XM_026022008.1","LOC4351726"
"XM_015762586.2","LOC4351727"
"XM_015763367.2","LOC4351728"
"XM_015762946.2","LOC4351729"
"XM_015763064.2","LOC4351730"
"XM_026022088.1","LOC4351731"
"XM_015763563.2","LOC4351732"
"XM_015763681.2","LOC107277562"
"XR_003239932.1","LOC4351733"
"XM_015764049.1","LOC4351733"
"XM_015764048.1","LOC4351733"
"XM_015762632.1","LOC4351734"
"XM_026022107.1","LOC4351734"
"XM_026022106.1","LOC4351734"
"XM_026022109.1","LOC4351734"
"XM_026022108.1","LOC4351734"
"XR_001541844.2","LOC9268252"
"XM_026021958.1","LOC107276887"
"XM_015764024.1","LOC4351736"
"XM_015763948.2","LOC4351737"
"XM_015765183.2","LOC4351739"
"XM_015764634.2","LOC107279790"
"XM_015764635.1","LOC9270012"
"XM_015764637.2","LOC9272455"
"XM_015763495.2","LOC4351742"
"XM_015763557.2","LOC107279604"
"XM_015763558.2","LOC107279604"
"XR_001542209.2","LOC9270080"
"XM_015764660.2","LOC4351744"
"XM_015762700.1","LOC4351745"
"XM_015765188.2","LOC4351746"
"XM_026021825.1","LOC9267818"
"XM_026021865.1","LOC107279749"
"XM_026021863.1","LOC107279749"
"XM_026021867.1","LOC107279749"
"XM_026021864.1","LOC107279749"
"XM_026021862.1","LOC107279749"
"XM_026021866.1","LOC107279749"
"XM_026021860.1","LOC107279749"
"XM_026021861.1","LOC107279749"
"XM_026021859.1","LOC107279749"
"XM_015762874.2","LOC4351749"
"XM_015763682.1","LOC107279635"
"XM_015763683.1","LOC107275412"
"XM_015762953.2","LOC4351751"
"XM_026022239.1","LOC4351752"
"XM_015762954.2","LOC4351752"
"XM_026022238.1","LOC4351752"
"XM_026022237.1","LOC4351752"
"XM_015762997.2","LOC4351753"
"XM_015763001.2","LOC4351753"
"XM_015762998.2","LOC4351753"
"XM_015762996.2","LOC4351753"
"XM_015763000.2","LOC4351753"
"XM_026022180.1","LOC4351753"
"XR_003240061.1","LOC107278433"
"XR_003240060.1","LOC107278433"
"XM_026022181.1","LOC107278433"
"XM_026022182.1","LOC107278433"
"XM_015762995.2","LOC4351754"
"XM_015762994.2","LOC4351754"
"XM_015762876.2","LOC4351755"
"unassigned_transcript_578","TRNAN-GUU_25"
"unassigned_transcript_579","TRNAN-GUU_26"
"unassigned_transcript_580","TRNAR-ACG_19"
"unassigned_transcript_581","TRNAW-CCA_17"
"unassigned_transcript_582","TRNAP-UGG_10"
"XM_015763346.2","LOC4351766"
"XM_015763314.2","LOC4351767"
"XM_015763313.2","LOC4351767"
"XM_015763140.1","LOC4351768"
"XM_015763033.2","LOC4351769"
"XM_015763031.2","LOC4351770"
"XM_015763032.2","LOC4351770"
"XM_015764205.2","LOC4351771"
"XM_015764204.2","LOC4351771"
"XM_015764206.2","LOC4351771"
"XM_026022004.1","LOC4351772"
"XM_015764203.2","LOC4351772"
"XM_015764302.1","LOC4351775"
"XM_015764301.1","LOC4351775"
"XM_015764304.2","LOC4351775"
"XM_015764305.2","LOC4351776"
"XM_015764307.1","LOC4351777"
"XR_001542105.2","LOC107278307"
"XM_015763128.1","LOC4351779"
"XM_015764092.2","LOC107279741"
"XM_026022131.1","LOC4351780"
"XM_026022133.1","LOC4351780"
"XM_026022136.1","LOC4351780"
"XM_026022134.1","LOC4351780"
"XM_026022137.1","LOC4351780"
"XM_026022132.1","LOC4351780"
"XM_026022135.1","LOC4351780"
"XM_015763038.2","LOC9271142"
"XR_003240018.1","LOC112937439"
"XM_026022127.1","LOC107277812"
"XM_026022125.1","LOC107277812"
"XM_026022124.1","LOC107277812"
"XM_026022126.1","LOC107277812"
"XM_026022128.1","LOC107277812"
"XM_026022129.1","LOC107277812"
"XM_026022130.1","LOC107277812"
"XM_026021918.1","LOC4351781"
"XM_015763941.2","LOC4351781"
"XM_015763458.2","LOC4351782"
"XM_026021773.1","LOC9269803"
"XM_015763310.2","LOC9269803"
"XM_026022090.1","LOC107278233"
"XR_003239933.1","LOC112937382"
"XM_015763961.2","LOC107279720"
"XR_003240111.1","LOC112937470"
"XM_015762741.2","LOC9272507"
"XR_003239892.1","LOC9270935"
"XR_001542000.2","LOC9270935"
"XM_026022091.1","LOC112937430"
"XM_026021932.1","LOC107278725"
"XM_015763577.2","LOC107279605"
"XM_026021834.1","LOC9268724"
"XM_015764029.2","LOC4351794"
"XM_026022092.1","LOC107275848"
"XR_001542038.2","LOC107279731"
"XM_015763566.2","LOC107276166"
"XR_001541881.2","LOC107279579"
"XR_001541880.2","LOC107279579"
"XR_001541879.2","LOC107279579"
"XR_001541877.2","LOC107279579"
"XR_001541878.2","LOC107279579"
"XR_003240089.1","LOC112937453"
"XM_015763308.2","LOC107276306"
"XM_015763974.2","LOC107277302"
"XM_026021839.1","LOC107279563"
"XR_003240028.1","LOC107279554"
"XR_001541744.2","LOC107279554"
"XR_003240030.1","LOC112937442"
"XR_003240107.1","LOC4351801"
"XR_001542163.2","LOC4351801"
"XR_003240108.1","LOC4351801"
"XR_001542162.2","LOC4351801"
"XR_003240109.1","LOC4351801"
"XR_001542161.2","LOC4351801"
"XM_026022233.1","LOC4351801"
"XM_026022093.1","LOC9272704"
"XM_015764581.2","LOC4351803"
"XM_015762767.2","LOC4351805"
"XR_003240114.1","LOC112937472"
"XR_001542012.2","LOC107279723"
"XM_026021969.1","LOC112937387"
"XM_015765262.2","LOC4351807"
"XM_026022139.1","LOC4351807"
"XM_015763971.2","LOC9270663"
"XM_015763196.2","LOC4351808"
"XM_015763197.2","LOC4351808"
"XM_015764687.2","LOC9269121"
"XM_015764860.2","LOC4351810"
"XM_015764861.2","LOC4351810"
"XR_001542244.2","LOC4351811"
"XR_001542245.2","LOC4351811"
"XM_015764858.2","LOC4351811"
"XR_001541945.2","LOC107279601"
"XR_001541948.2","LOC107279601"
"XR_001541946.2","LOC107279601"
"XR_001541944.2","LOC107279601"
"XR_001541947.2","LOC107279601"
"XM_015763324.2","LOC4351814"
"XM_026022246.1","LOC4351814"
"XM_015763323.2","LOC4351814"
"XM_015763366.2","LOC4351816"
"XR_003239808.1","LOC107279581"
"XR_003239807.1","LOC107279581"
"XR_001541898.2","LOC107279581"
"XR_001541897.2","LOC107279581"
"XR_001541895.2","LOC107279581"
"XR_001541896.2","LOC107279581"
"XR_001541894.2","LOC107279581"
"XM_015763365.2","LOC107279581"
"XM_015764848.2","LOC4351817"
"XM_015764849.2","LOC4351818"
"XR_001542243.2","LOC107279803"
"XM_015764850.2","LOC4351819"
"XM_015764499.2","LOC4351820"
"XM_026021923.1","LOC4351820"
"XM_015764498.2","LOC4351820"
"XR_003240186.1","LOC112937521"
"XR_003240184.1","LOC112937519"
"XR_003240188.1","LOC112937523"
"XM_026021924.1","LOC112937368"
"XR_003239905.1","LOC4351822"
"XM_026021922.1","LOC112937367"
"XM_026021921.1","LOC9272305"
"XM_015764496.2","LOC9272305"
"XR_003240185.1","LOC112937520"
"XM_015764497.2","LOC4351824"
"XM_015763992.2","LOC4351825"
"XR_003240102.1","LOC4351826"
"XM_015762917.2","LOC4351826"
"XR_001541937.2","LOC9269205"
"XR_003239855.1","LOC9269205"
"XM_015764598.2","LOC4351828"
"XM_015764599.2","LOC4351828"
"XM_015763379.2","LOC9266778"
"XM_015763377.2","LOC9266778"
"XM_015763217.2","LOC4351829"
"XR_003240146.1","LOC107278536"
"XM_015763158.2","LOC4351830"
"XM_015763370.2","LOC4351831"
"XR_003239883.1","LOC9267507"
"XR_003239882.1","LOC9267507"
"XM_015763688.2","LOC9267507"
"XR_003239851.1","LOC107276822"
"XR_001541875.2","LOC107276822"
"XM_015763331.2","LOC107276822"
"XM_015763332.2","LOC107276822"
"XM_015763693.1","LOC107279639"
"XM_015763950.2","LOC107276210"
"XM_015763694.1","LOC107279640"
"XR_003240057.1","LOC4351834"
"XR_003240056.1","LOC4351834"
"XR_003240055.1","LOC4351834"
"XM_015762658.2","LOC9271581"
"XM_026022177.1","LOC112936095"
"XR_001541750.2","LOC4351835"
"XR_001541751.2","LOC4351835"
"XM_015762850.2","LOC4351835"
"XR_001541716.2","LOC107277888"
"XM_026022190.1","LOC107277888"
"XM_015762621.2","LOC4351836"
"XM_015762620.2","LOC4351836"
"XM_015762619.2","LOC4351836"
"XM_015764234.2","LOC107278556"
"XM_015764229.2","LOC9269678"
"XM_015764230.2","LOC9269678"
"XM_026022022.1","LOC4351840"
"XR_001542094.2","LOC4351839"
"XR_001542095.2","LOC4351839"
"XM_015764231.2","LOC4351839"
"XM_015764232.2","LOC4351839"
"XR_001541726.2","LOC4351841"
"XR_001541727.2","LOC4351841"
"XR_003240072.1","LOC4351841"
"XR_001541725.2","LOC4351841"
"XR_003239828.1","LOC107278113"
"XR_003239827.1","LOC107278113"
"XR_003239831.1","LOC107278113"
"XR_003239829.1","LOC107278113"
"XR_003239830.1","LOC107278113"
"XM_026021778.1","LOC107278113"
"XR_001542136.2","LOC9266066"
"XR_001542135.2","LOC9266066"
"XR_001542137.2","LOC9266066"
"XR_003239884.1","LOC9266066"
"XR_001542322.2","LOC107277618"
"XR_003240006.1","LOC107277618"
"XR_003240008.1","LOC107277618"
"XR_001542320.2","LOC107277618"
"XR_003240007.1","LOC107277618"
"XR_003240005.1","LOC107277618"
"XR_003240011.1","LOC107277618"
"XR_003240003.1","LOC107277618"
"XR_003240009.1","LOC107277618"
"XR_003240010.1","LOC107277618"
"XR_003240004.1","LOC107277618"
"XM_015763274.2","LOC4351846"
"XM_015765138.2","LOC4351847"
"XM_015764267.2","LOC9266774"
"XM_015764270.2","LOC9266774"
"XM_015764269.2","LOC9266774"
"XM_015764265.2","LOC9266774"
"XM_015764271.2","LOC9266774"
"XM_015764068.2","LOC107276472"
"XR_003239864.1","LOC112937350"
"XM_015762782.2","LOC4351850"
"XM_015762603.2","LOC4351851"
"XM_026021968.1","LOC4351852"
"XM_015764014.2","LOC107279728"
"XR_003239877.1","LOC112937354"
"XR_003239878.1","LOC112937354"
"XR_003239895.1","LOC9269751"
"XR_001542150.2","LOC9269751"
"XR_003239896.1","LOC9269751"
"XM_026021907.1","LOC9269751"
"XM_015764530.2","LOC9269751"
"XM_026021908.1","LOC9269751"
"XR_003239868.1","LOC9271356"
"XR_003239867.1","LOC9271356"
"XM_026021874.1","LOC9271356"
"XM_026021873.1","LOC9271356"
"XM_015762628.2","LOC4351854"
"XM_015762627.2","LOC4351854"
"XR_001541907.2","LOC107279586"
"XM_015763253.1","LOC4351855"
"XM_026022242.1","LOC4351856"
"XM_015765163.2","LOC4351857"
"XM_015763037.2","LOC4351859"
"XM_015764421.2","LOC4351860"
"XM_015764420.2","LOC4351861"
"XM_015764419.2","LOC4351861"
"XM_015764417.2","LOC4351861"
"XM_015764684.2","LOC9268322"
"XM_015764686.2","LOC9268322"
"XM_015764685.2","LOC9268322"
"XM_015763455.1","LOC4351866"
"XM_015763052.2","LOC9270571"
"XM_015763503.2","LOC4351869"
"XM_015763697.1","LOC107278188"
"XM_015763286.2","LOC9268826"
"XM_015763463.2","LOC4351870"
"XM_015763464.2","LOC4351871"
"XM_015763490.2","LOC4351872"
"XM_026021780.1","LOC112937314"
"XM_015764289.2","LOC4351875"
"XM_015764295.2","LOC4351876"
"XM_015764290.2","LOC4351877"
"XM_015764291.1","LOC4351878"
"XM_015764293.1","LOC4351878"
"XM_015764292.2","LOC4351878"
"XR_001541849.2","LOC9272096"
"XM_026022100.1","LOC4351881"
"XM_026022101.1","LOC4351881"
"XM_015762929.2","LOC4351881"
"XM_015762930.2","LOC4351881"
"XM_015762932.2","LOC4351881"
"XM_015762931.2","LOC4351881"
"XM_015763409.2","LOC4351882"
"XM_015764016.2","LOC9270531"
"XR_001541968.2","LOC9266298"
"XR_003239942.1","LOC112937390"
"XM_026021847.1","LOC4351886"
"XM_015763584.2","LOC4351886"
"XM_015763698.1","LOC107279642"
"XM_015763269.2","LOC4351887"
"XM_015763511.2","LOC9266122"
"XM_026022291.1","LOC9266122"
"XM_026022292.1","LOC9266122"
"XR_003240132.1","LOC112937486"
"XM_026022273.1","LOC107278353"
"XM_026021781.1","LOC107277839"
"XM_015763199.2","LOC4351890"
"XM_015763198.2","LOC4351890"
"XM_026022288.1","LOC4351890"
"XR_003239910.1","LOC112937373"
"XR_003240024.1","LOC112937440"
"XR_001541687.2","LOC4351893"
"XM_015762579.2","LOC4351893"
"XM_015762577.2","LOC4351893"
"XM_015763702.1","LOC107279643"
"XR_003239950.1","LOC107279725"
"XR_003239915.1","LOC4351897"
"XR_003239919.1","LOC4351897"
"XR_003239918.1","LOC4351897"
"XR_003239917.1","LOC4351897"
"XR_003239914.1","LOC4351897"
"XR_003239920.1","LOC4351897"
"XR_003239916.1","LOC4351897"
"XR_001542166.2","LOC4351897"
"XR_001542175.2","LOC4351897"
"XR_001542174.2","LOC4351897"
"XR_001542172.2","LOC4351897"
"XR_001542169.2","LOC4351897"
"XR_001542165.2","LOC4351897"
"XR_001542178.2","LOC4351897"
"XR_001542177.2","LOC4351897"
"XR_001542176.2","LOC4351897"
"XR_001542168.2","LOC4351897"
"XR_001542188.2","LOC4351897"
"XR_001542171.2","LOC4351897"
"XR_001542187.2","LOC4351897"
"XR_001542183.2","LOC4351897"
"XR_001542180.2","LOC4351897"
"XR_001542179.2","LOC4351897"
"XR_001542170.2","LOC4351897"
"XR_001542185.2","LOC4351897"
"XR_001542182.2","LOC4351897"
"XR_001542186.2","LOC4351897"
"XM_026021948.1","LOC4351897"
"XM_015764618.2","LOC4351897"
"XR_001541824.1","LOC9272337"
"XR_001541823.1","LOC9272337"
"XR_003240127.1","LOC9272337"
"XR_003240126.1","LOC9272337"
"XR_003240036.1","LOC9267260"
"XR_001541722.2","LOC9267260"
"XM_015765247.2","LOC9272184"
"XM_015765246.2","LOC9272184"
"XM_015765248.2","LOC9272184"
"XR_001541996.2","LOC9272000"
"XM_015762923.2","LOC4351903"
"XM_015764825.2","LOC4351904"
"XR_003239967.1","LOC107279644"
"XR_003239966.1","LOC107279644"
"XM_015762952.2","LOC4351907"
"XM_015762949.2","LOC4351907"
"XM_015762951.2","LOC4351907"
"XM_015762948.2","LOC4351907"
"XM_015762947.2","LOC4351907"
"XM_015762694.2","LOC4351908"
"XM_015762695.2","LOC4351908"
"XR_003239928.1","LOC107279727"
"XM_015763997.2","LOC107279727"
"XR_003240119.1","LOC112937480"
"XM_026022216.1","LOC4351910"
"XM_015763373.2","LOC4351911"
"XM_015764055.2","LOC4351913"
"XM_026022007.1","LOC4351913"
"XM_015765012.2","LOC4351914"
"XM_015765013.2","LOC4351914"
"XM_015763133.2","LOC4351915"
"XM_015763273.2","LOC4351917"
"XM_015763869.2","LOC107279704"
"XM_015763870.2","LOC107279704"
"XM_015763704.1","LOC107279645"
"XM_015763245.2","LOC4351918"
"XR_001542011.2","LOC107279722"
"XR_001542010.2","LOC107279722"
"XM_015763149.2","LOC4351919"
"XR_001542063.2","LOC107279753"
"XM_015763705.2","LOC107275598"
"XM_015764056.1","LOC4351922"
"XM_026021782.1","LOC4351923"
"XM_015762770.2","LOC4351925"
"XM_015762807.2","LOC4351926"
"XR_001542092.2","LOC107278505"
"XR_001542091.2","LOC9269561"
"XR_003239939.1","LOC9269561"
"XR_003239938.1","LOC9269561"
"XR_003239940.1","LOC9269561"
"XM_015764228.2","LOC9269561"
"XR_001542082.2","LOC4351929"
"XR_001542083.2","LOC4351929"
"XR_001542086.1","LOC4351929"
"XR_001542087.1","LOC4351929"
"XR_003239968.1","LOC4351929"
"XR_003239969.1","LOC4351929"
"XM_015764220.2","LOC4351929"
"XM_015764212.2","LOC4351929"
"XM_015764215.2","LOC4351929"
"XM_015764216.2","LOC4351929"
"XM_015764218.2","LOC4351929"
"XM_015764221.2","LOC4351929"
"XM_026021999.1","LOC4351929"
"XM_015764207.2","LOC4351929"
"XM_015764208.2","LOC4351929"
"XM_026021995.1","LOC4351929"
"XM_026021996.1","LOC4351929"
"XM_026021997.1","LOC4351929"
"XM_015764210.1","LOC4351929"
"XM_026021998.1","LOC4351929"
"XM_015764209.2","LOC4351929"
"XM_015764219.2","LOC4351929"
"XM_015764211.2","LOC4351929"
